ComponentAge,MonthlyRunTime,Location,FlowRate,OPXVolume,MaxOutputRate,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor5,DaysSinceMaintenance,Target
0.83,10.9,B,0.99572,,10,11.1,2.2,0.31,3.02,0.53,0.06,3,1
0.48,9.8,B,0.99652,,63,8,2,0.83,3.29,0.27,0.08,11,0
0.73,12.6,A,0.99204,,125,6.6,5.3,0.4,3.36,0.3,0.038,20,0
0.47,10,A,0.997,,137,7.6,11.2,0.17,3.15,0.45,0.054,56,0
0.41,10.6,A,0.9938,,187,7.4,2.1,0.18,3.4,0.42,0.036,33,1
0.48,9,A,0.9979,,192,7.2,14.2,0.23,2.98,0.39,0.058,49,1
0.49,10.7,A,0.99362,4,64,7.9,6.7,0.25,2.93,0.35,0.039,22,0
0.8,9.6,B,0.9976,,80,8,2.5,0.33,3.37,0.53,0.091,18,0
0.35,11.8,A,0.99033,10,131,6.4,0.95,0.24,3.25,0.32,0.041,23,0
0.47,9.8,A,0.99532,,95,7.4,9.1,0.2,3.16,0.28,0.047,29,1
0.65,10,A,0.9944,,143,6.4,6.3,0.34,3.19,0.23,0.039,37,0
0.34,11.7,A,0.99086,,85,6.7,2.6,0.41,3.05,0.27,0.033,25,0
0.43,8.8,A,0.99946,,130,6.2,17.2,0.23,3.23,0.36,0.039,37,0
0.44,9.4,A,0.9969,,193,6.9,10.9,0.56,3.21,0.26,0.06,55,0
0.57,9.4,B,0.9974,,33,9.9,2.4,0.63,3.09,0.24,0.077,6,0
0.39,9,A,0.99792,,149,7,14.7,0.15,2.96,0.28,0.051,29,1
0.73,12,B,0.99468,,19,8.7,3.3,0.33,3.3,0.38,0.063,10,1
0.54,10.2,A,0.99578,,148,7.7,5.9,0.16,3.25,0.36,0.054,25,0
0.38,9,A,0.9998,,135,7.8,16.85,0.3,3.16,0.29,0.054,23,0
0.52,9.8,A,0.9976,,236,6.8,12.2,0.23,3.35,0.29,0.035,38,0
0.47,12.2,A,0.99267,,169,6.9,7.9,0.52,3.26,0.54,0.036,23,0
0.48,10.3,A,0.9972,,141,8.1,10.2,0.24,3.16,0.33,0.048,46,0
0.76,9.4,A,0.99922,,183,7.2,15.7,0.21,3.25,0.36,0.045,68,0
0.67,12.4,A,0.99052,,113,5.7,5.1,0.4,3.18,0.35,0.026,17,0
0.49,11,A,0.99388,,103,7,8.8,0.2,3.13,0.35,0.037,31,0
0.57,11.5,B,0.99396,9,34,6.2,1.9,0.51,3.48,0.14,0.056,15,0
0.42,9.2,A,0.9995,,190,7.4,16.95,0.2,3.03,0.37,0.048,43,0
0.64,11.3,A,0.9922,,138,6.6,3.9,0.23,3.15,0.24,0.045,36,1
0.39,8.8,A,0.99602,,164,6.6,6.2,0.31,3.24,0.37,0.052,13,0
0.5,9.1,A,0.99976,,157,6.4,20.2,0.24,3.17,0.25,0.083,35,0
0.58,9.5,A,0.996,,133,9.2,3.2,0.28,3.14,0.46,0.058,39,0
0.44,9.2,A,0.9988,,238,6.7,13.4,0.5,3.08,0.63,0.078,81,0
0.5,9.6,B,0.9986,,32,10.7,2.2,0.43,2.89,0.39,0.106,8,0
0.97,10.6,B,0.99633,,58,6.1,2.3,0.32,3.42,0.25,0.071,23,0
0.41,10.4,A,0.9962,,117,7.4,7.1,0.45,3.32,0.32,0.044,17,0
0.83,10.5,B,0.9978,,87,7.3,5.9,0.45,3.33,0.36,0.074,12,0
0.36,11.2,A,0.99402,,82,6.5,11,0.27,3.07,0.26,0.03,2,0
0.46,12.6,A,0.98871,,113,5.8,1.1,0.3,3.1,0.42,0.036,19,1
0.84,11.9,A,0.98975,6,59,5.2,1.6,0.155,3.3,0.33,0.028,13,1
0.59,10.2,A,0.99358,,113,6.8,6.4,0.21,2.96,0.62,0.041,7,0
0.62,11.3,B,0.99568,,10,9,2.1,0.36,3.31,0.52,0.111,5,0
0.47,8.8,A,0.99975,,169,8.7,13.4,0.23,3.12,0.32,0.044,35,1
0.64,10.2,A,0.99405,,111,7.1,2.7,0.21,3.35,0.28,0.034,23,0
0.43,10.6,A,0.9959,,169,8,7.1,0.28,3.17,0.42,0.045,41,0
0.6,12.5,A,0.9912,6,101,6.4,4.8,0.32,3.36,0.35,0.03,34,1
0.37,12.1,A,0.98998,,158,5.8,3.5,0.23,3.19,0.31,0.044,35,1
0.66,9.1,A,1.00016,,218,8.4,17.75,0.3,2.98,0.25,0.047,25,0
0.88,10.7,A,0.9936,,75,7.5,1.5,0.17,3.54,0.37,0.06,18,0
0.81,12,B,0.99408,,74,8.2,1.9,0.34,3.23,0.37,0.057,43,0
0.4,9.3,A,0.9962,8,113,6.7,8.8,0.11,3.42,0.34,0.043,41,1
0.78,12.9,A,0.99302,5,110,6.6,11.3,0.5,3.27,0.26,0.029,32,1
0.56,10.4,A,0.9928,,164,6.3,1.7,0.22,3.32,0.33,0.041,67,0
0.39,12.7,A,0.99,,151,7.2,2.7,0.2,3.16,0.34,0.032,49,1
0.43,9.8,A,0.9936,11,100,6.3,2.9,0.27,3.28,0.23,0.047,13,0
0.44,9.1,A,0.9975,,192,7.4,13.5,0.25,3,0.37,0.06,52,0
0.57,10.6,A,0.99212,,177,6.5,1.7,0.51,3.28,0.25,0.048,39,0
0.43,10.6,A,0.9948,,189.5,6,5.7,0.13,3.59,0.28,0.038,56,1
0.51,11.9,A,0.99088,,122,7.9,1.7,0.27,2.97,0.27,0.034,25,0
0.46,10.5,A,0.99092,,121,6.5,1.5,0.17,3.06,0.31,0.041,34,0
0.59,12,A,0.9916,,158,7.9,2.7,0.37,3.12,0.3,0.029,64,1
0.44,8.9,A,0.9978,0,153,7.7,10.6,0.32,3.13,0.62,0.036,56,0
0.53,9.1,A,0.99956,,224,6.7,18.75,0.3,3.11,0.44,0.057,65,0
0.54,10.2,A,0.9934,,141,7.4,1.4,0.23,3.42,0.25,0.049,43,1
0.59,10.3,A,0.99572,5,156,7.7,4.8,0.29,3.49,0.29,0.06,27,0
0.42,10.9,A,0.99414,,124,7.1,9.9,0.39,3.07,0.3,0.037,29,0
0.37,9.9,A,0.99454,,104,6.8,8.6,0.11,3.2,0.27,0.044,45,0
0.5,9.5,A,0.997,,205,6.7,13.1,0.24,3.15,0.35,0.05,64,0
0.65,10.4,B,0.99836,,28,9,2.4,0.8,3.33,0.12,0.083,8,0
0.96,9.9,B,0.9983,,23,7.3,2,0.66,3.61,0,0.084,6,0
0.37,11.1,A,0.99072,,98,6.1,2.5,0.17,3.16,0.28,0.028,22,1
0.54,10.2,A,0.9951,,198,7,2.1,0.22,3.52,0.39,0.055,39,0
0.63,12.8,B,0.99378,,11,5.6,2.2,0.66,3.71,0,0.087,3,1
0.52,9.4,B,0.99666,,18,8.6,1.5,0.52,3.2,0.38,0.096,5,0
0.33,12.1,A,0.9894,,119,5.2,1.4,0.44,3.36,0.04,0.036,43,1
0.64,10.9,A,0.99126,,122,6.8,2.8,0.23,3.06,0.31,0.047,40,1
0.57,9.5,A,0.993,,151,6.5,1.1,0.33,3.09,0.72,0.061,7,0
0.4,8.8,A,0.99782,,196,6.3,12.2,0.27,3.14,0.29,0.044,59,0
0.76,9.4,A,0.99922,,183,7.2,15.7,0.21,3.25,0.36,0.045,68,0
0.52,11.6,A,0.9912,,194,5.9,3.6,0.28,3.31,0.34,0.04,50,0
0.57,10,A,0.9952,,180,6.4,2,0.44,3.58,0.26,0.054,20,0
0.58,9,A,0.9978,,209,6.4,12.8,0.42,3.12,0.74,0.076,48,0
0.54,10.5,B,0.99538,,31,7.5,1.7,0.51,3.36,0.02,0.084,13,0
0.27,11.5,A,0.9932,,172,6.9,6.6,0.19,3.2,0.49,0.036,49,0
0.5,10.5,A,0.99256,,161,6.3,3.3,0.25,3.16,0.22,0.048,41,0
0.37,9.5,A,0.99612,,152,7.9,7.4,0.16,3.12,0.3,0.05,58,0
0.42,10.8,A,0.9914,,114,6.7,1.4,0.21,2.92,0.49,0.047,30,1
0.52,9.8,A,0.9939,,207,6.2,4.4,0.46,3.25,0.25,0.066,62,0
0.58,10.2,B,0.9959,2,30,6.9,2.3,0.49,3.42,0.1,0.074,12,0
0.6,10.4,A,0.992,,154,7.4,1.7,0.15,3,0.42,0.045,49,0
0.32,11.8,A,0.9918,,117,7.9,5.3,0.25,3.06,0.29,0.031,33,1
0.47,10.7,A,0.9944,,160,7.6,6.5,0.29,3.14,0.26,0.042,32,0
0.71,11.4,B,0.997,,52,9.6,2.4,0.54,3.2,0.42,0.081,25,0
0.59,11.2,A,0.99366,,136,5.8,10.7,0.29,3.11,0.38,0.038,49,0
0.43,11.3,A,0.99182,,117,6.3,4.2,0.17,3.24,0.32,0.04,37,0
0.6,10.1,A,0.9935,,136,6.9,1.9,0.2,3.31,0.34,0.043,25,0
0.51,13.4,A,0.99,,85,6.6,2.8,0.42,3.28,0.33,0.034,15,0
0.55,9.5,A,0.99509,,90,7,7.2,0.23,3.22,0.26,0.041,21,0
0.39,11.7,A,0.98883,,88,5.7,1.1,0.37,3.18,0.3,0.029,24,0
0.59,11.5,B,0.99479,,16,7,2,0.54,3.43,0.09,0.081,10,0
0.37,10.4,B,0.99396,,8,6.6,1.6,0.61,3.33,0,0.069,4,0
0.46,9.2,A,0.99577,,187,6.6,8,0.24,3.21,0.38,0.042,56,0
0.62,10.4,B,0.99498,,15,6.8,2.1,0.65,3.35,0.02,0.078,8,0
0.7,11.5,B,0.99541,,59,6.5,2.2,0.61,3.61,0,0.095,48,0
0.5,9.4,A,0.99489,,132,6,7.7,0.25,3.06,0.28,0.053,37,0
0.41,11.6,A,0.9912,,107,6.5,2.7,0.28,3.32,0.29,0.038,26,1
0.69,11.7,B,0.99516,,12,8.6,1.8,0.42,3.35,0.39,0.068,6,1
0.69,11,B,0.99555,5,14,6.2,2.5,0.44,3.51,0.39,0.077,6,0
0.32,9,A,0.993,,107,7,1,0.53,3.2,0.02,0.036,39,0
0.48,9,A,0.9979,,192,7.2,14.2,0.23,2.98,0.39,0.058,49,1
0.74,11.1,B,1.00315,4,23,15.5,4.2,0.645,2.92,0.49,0.095,10,0
0.36,9.2,A,0.9933,,121,6.6,1.2,0.3,3.13,0.24,0.034,17,0
0.35,11.5,A,0.9899,8,47,5.9,1.4,0.29,3.35,0.32,0.022,17,0
0.55,11.4,B,0.99392,,18,9.1,1.8,0.34,3.18,0.42,0.058,9,0
0.44,10.7,A,0.9937,,102,7.4,1.6,0.18,3.28,0.4,0.047,22,0
0.51,9.2,A,0.99858,,190,6.8,6.2,0.3,3.18,0.22,0.06,41,0
0.5,11.4,A,0.9917,,107,6.3,1.5,0.2,3.46,0.4,0.037,35,0
0.5,9.7,A,0.9938,,200,6.4,2.4,0.17,3.5,0.32,0.048,41,0
0.77,10.8,B,0.99704,,17,9.3,1.8,0.5,3.27,0.36,0.084,6,0
0.66,10.3,A,0.9924,,87,6.8,1.6,0.28,3.23,0.36,0.04,25,0
0.35,10.5,A,0.9928,,117,7.2,1.4,0.31,3.16,0.24,0.057,17,0
0.75,8.7,B,0.9988,,55,8.2,2.6,0.42,3.34,0.49,0.084,32,0
0.62,11.9,A,0.99045,,111,6.7,2.2,0.24,3.1,0.46,0.033,19,0
0.49,9.7,B,0.99672,,12,7.5,1.9,0.755,3.34,0,0.084,6,0
0.55,9.5,A,0.99509,,90,7,7.2,0.23,3.22,0.26,0.041,21,0
0.71,12.5,A,0.9916,,122,6.4,4.9,0.32,3.36,0.27,0.034,18,0
0.69,9,B,1,,24,10.4,2.6,0.575,3.16,0.61,0.076,11,0
0.42,9.3,A,0.9972,,170,5.8,12.3,0.27,3.28,0.27,0.045,55,0
0.63,12.5,A,0.99076,,63,7.2,2,0.24,3.13,0.36,0.029,21,0
0.48,8.8,A,1,,133,6.8,18.1,0.21,3.27,0.36,0.046,32,0
0.5,9.2,A,0.9982,,196,7.3,13.3,0.32,3.04,0.48,0.06,57,0
0.86,10.6,B,0.9976,,49,8.7,2.5,0.52,3.34,0.09,0.091,20,1
0.34,9.3,A,0.99727,,131,6.9,12,0.615,3.19,0.42,0.067,24,0
0.64,9.5,B,0.99718,,66,7.6,2.1,0.43,3.4,0.29,0.075,19,0
0.44,9.9,A,0.9924,,124,7.1,1.2,0.31,3.14,0.38,0.036,10,0
0.71,10.8,A,0.995,,138,8.2,2.1,0.68,3.22,0.3,0.047,17,0
0.43,8.8,A,0.99946,,130,6.2,17.2,0.23,3.23,0.36,0.039,37,0
0.59,11.5,A,0.9912,,148,6.5,1.6,0.18,3.32,0.34,0.04,43,1
0.39,9.8,A,0.9984,10,180,6.8,13.6,0.22,3.44,0.3,0.055,50,0
0.55,9.6,B,0.9986,,18,7.8,5.5,0.645,3.4,0,0.086,5,0
0.56,9.9,B,0.99636,,20,6.6,2.2,0.88,3.53,0.04,0.066,12,0
0.71,12.5,A,0.9916,,122,6.4,4.9,0.32,3.36,0.27,0.034,18,0
0.74,10.4,A,0.99758,,171,6.7,11.2,0.23,3.54,0.42,0.047,52,0
0.62,11.1,A,0.9963,,174,6.9,7.4,0.31,3.46,0.34,0.059,36,1
0.44,12.6,A,0.9898,,116,6.1,1.8,0.28,3.36,0.22,0.034,32,0
0.81,10.8,B,0.99526,,42,9.3,1.6,0.37,3.24,0.44,0.038,21,1
0.58,9.7,A,0.9934,,218.5,6.8,2.7,0.24,3.3,0.34,0.047,64.5,0
0.63,10.4,A,0.99255,,103,8.1,1.7,0.27,3.22,0.35,0.03,38,1
0.61,12.8,B,0.9955,2,32,6.7,2.4,0.75,3.55,0.01,0.078,17,0
0.41,9.4,A,0.9953,,127,7,4.9,0.12,3.29,0.19,0.055,27,0
0.4,9.4,A,0.9963,,151,6.8,10.1,0.35,3.07,0.53,0.053,37,0
0.52,9.2,A,0.99822,,147,6.6,16.05,0.33,3.08,0.24,0.045,31,0
0.53,9,A,0.99865,,197,7.2,13.7,0.23,3.12,0.19,0.052,47,0
0.46,8.8,A,0.99906,,118,6.6,17.3,0.22,3.08,0.23,0.047,37,0
0.67,11.9,B,0.99512,,6,8.6,2.2,0.315,3.27,0.4,0.079,3,0
0.53,9.5,B,0.99783,,26,7.1,2.3,0.68,3.45,0,0.087,17,0
0.56,9.9,A,0.9944,,175,7.6,2,0.27,3.22,0.33,0.059,19,0
0.81,11,B,0.99599,4,47,8.2,2.4,0.35,3.27,0.33,0.076,11,0
0.65,9.2,B,0.9972,,18,6.5,1.9,0.615,3.46,0,0.065,9,0
0.45,9.4,A,0.9927,,148,6.9,1,0.33,3.12,0.21,0.053,39,0
0.3,9.5,A,0.9956,,60,8,8.2,0.55,3.09,0.17,0.04,13,0
0.35,9.7,A,0.99705,,142,6.3,14.9,0.25,3.14,0.23,0.039,47,0
0.46,8.9,A,0.9986,,200,7.3,13.1,0.25,3.04,0.36,0.05,35,1
0.5,9.6,A,0.9978,,195,6.5,15.4,0.28,3.23,0.35,0.042,55,0
0.52,11,B,0.9958,,44,8.4,2.1,0.56,3.13,0.08,0.105,16,0
0.5,9.4,A,0.99579,,184,7.1,7.8,0.28,3.16,0.19,0.04,48,0
0.52,9.6,B,0.99713,,98,7.4,5.2,0.785,3.16,0.19,0.094,19,0
0.33,12.3,A,0.98928,,83,6.5,1.1,0.24,3.25,0.28,0.034,26,0
0.59,12.6,A,0.9903,,87,7.2,2,0.37,3.3,0.15,0.029,27,1
0.71,9.4,A,0.99863,,223,7.3,14.6,0.23,3.16,0.41,0.048,73,0
0.85,11,B,0.99624,,71,8.2,2.5,0.38,3.27,0.32,0.08,24,0
0.9,11.3,B,0.9952,,34,7.7,2,0.28,3.28,0.3,0.062,18,1
0.54,9.7,B,0.9957,,44,7.5,1.9,0.49,3.39,0.19,0.076,10,0
0.4,12.8,B,0.99242,,18,7.1,2.2,0.75,3.39,0.01,0.059,11,0
0.43,11.7,A,0.9913,,109,5.8,3.5,0.24,3.53,0.44,0.029,5,0
0.59,10.2,B,0.9968,,55,7.3,2.4,0.58,3.46,0.3,0.074,15,0
0.38,8.9,A,0.99745,,233,6.2,13,0.28,3.08,0.43,0.039,64,0
0.53,9,A,0.9989,,191,7.6,13.4,0.31,3.22,0.49,0.062,50,0
0.47,10.7,A,0.99178,,148,7.3,1.6,0.28,3.18,0.35,0.054,31,0
0.63,10.2,B,0.9994,,62,10,2.2,0.59,3.18,0.31,0.09,26,0
0.6,9.7,A,0.99622,,179,6,12.4,0.42,3.14,0.41,0.032,50,0
0.38,9.5,A,0.9936,,134,7.6,1.9,0.345,3.08,0.26,0.043,15,0
0.4,11.8,A,0.9906,,91,6.3,1.8,0.23,3.28,0.3,0.033,16,0
0.46,9.2,A,0.9992,,141,7.9,14.2,0.22,3.03,0.45,0.038,53,0
0.49,9.3,B,0.99614,,36,10.2,2.2,0.23,3.23,0.37,0.057,14,0
0.29,9.2,A,0.99815,,117,7.7,11,0.34,3.27,0.28,0.04,31,0
0.57,10.6,A,0.9946,,168,6.9,7.2,0.28,3.29,0.31,0.04,47,1
0.68,10.1,A,0.9978,,168,6.4,11.9,0.18,3.58,0.74,0.046,54,0
0.58,9.55,A,0.99288,0,108,5.8,1.2,0.28,3.23,0.18,0.058,7,0
0.78,9.1,A,0.99945,,156,7.1,14.55,0.17,3.34,0.4,0.047,47,0
0.75,9.9,A,0.9979,,130,7.3,9.7,0.27,3.48,0.37,0.042,36,0
0.39,11.2,A,0.99026,,103,5.5,0.9,0.19,3.5,0.27,0.04,52,0
0.35,9.5,A,0.9952,,220,6.7,7.2,0.25,3.14,0.23,0.038,61,0
0.48,10.5,A,0.9949,6,115,5.9,11.4,0.27,3.35,0.29,0.036,31,1
0.49,9.1,A,0.99652,,188,7.2,8.1,0.3,3.15,0.3,0.05,40,0
0.56,11.3,B,0.99488,6,29,8.8,2.1,0.27,3.26,0.46,0.095,20,0
0.59,10,A,0.99942,,212,7.9,13.3,0.31,3.47,0.22,0.048,46,0
0.5,8.5,A,0.9971,,249,6.1,9.1,0.43,3.37,0.35,0.059,83,0
0.59,9.2,B,0.9984,,24,8.3,2.6,0.6,3.31,0.13,0.085,6,0
0.33,9.1,B,0.9972,,8,7.9,1.8,0.885,3.36,0.03,0.058,4,0
0.5,9.7,A,0.99836,,139,7.6,12.7,0.31,3.16,0.23,0.054,20,0
0.51,12.7,A,0.9912,,110,7.6,2.6,0.27,3.31,0.42,0.044,29,0
0.49,12.3,A,0.99076,,76,7.6,4.8,0.2,2.98,0.26,0.033,26,1
0.5,8.7,A,1.001,,167,6.8,22,0.28,2.93,0.4,0.048,48,0
0.58,9.3,B,0.997,,62,6.7,1.9,0.62,3.52,0.21,0.079,8,0
0.68,11,A,0.99202,2,133,6.3,5.2,0.26,2.97,0.25,0.046,11,0
0.72,10.6,A,0.99506,,166,6.9,8.3,0.38,3.16,0.28,0.062,22,0
0.54,10.4,A,0.99256,,57,7.6,1.2,0.48,3.05,0.37,0.034,5,0
0.51,10.5,A,0.9952,,160,5.3,5.15,0.26,3.82,0.23,0.034,48,1
0.58,12.2,A,0.9918,3,109,7.7,4.9,0.39,3.19,0.28,0.035,36,1
0.46,9.4,A,0.99537,3,178,6.6,7.2,0.32,3.2,0.41,0.048,55,0
0.5,10.3,A,0.9924,,163,6.3,1.8,0.19,3.31,0.21,0.049,35,0
0.46,11.7,A,0.9939,,112,7.9,8.5,0.3,2.96,0.27,0.036,20,0
0.64,9.5,A,0.99516,,196,6.4,1.9,0.27,3.49,0.19,0.085,21,0
0.79,8.4,B,1.0008,0,15,14.3,1.8,0.31,2.86,0.74,0.075,6,0
0.45,9,A,0.9983,,162,6.4,14.9,0.34,3.13,0.2,0.06,37,0
0.52,10.2,B,0.9956,10,101,6.8,2.1,0.64,3.34,0.1,0.085,18,0
0.5,9.6,A,0.99492,,174,6.5,8.3,0.33,3.14,0.38,0.048,68,0
0.77,10.5,A,0.9926,,136,7.3,1.3,0.155,3.14,0.49,0.039,34,0
0.81,9.5,B,1.0014,,53,13.3,3.2,0.34,3.05,0.52,0.094,17,0
0.4,8.8,A,0.9972,5,110,6.8,8.8,0.15,3.4,0.32,0.058,24,0
0.33,12.8,A,0.98986,,125,5.8,2.2,0.28,3.36,0.34,0.037,24,1
0.49,9.8,A,0.9965,,143,7.6,9.7,0.22,3.08,0.34,0.035,26,0
0.45,11.9,A,0.9907,,77,5.7,4.2,0.36,3.41,0.34,0.026,21,0
0.37,12.5,A,0.98916,,101,6.6,2.9,0.38,3.04,0.29,0.035,15,0
0.38,12.5,A,0.9893,,89,5.1,1.6,0.33,3.51,0.22,0.027,18,1
0.59,11.2,A,0.9918,,111,6.8,1.4,0.18,3.32,0.38,0.038,35,1
0.5,9.9,A,0.9936,,150,7.4,1.6,0.24,3.18,0.26,0.058,53,1
0.34,12.3,A,0.99076,,108,6,5,0.17,3.14,0.29,0.028,25,0
0.41,9.6,A,0.99745,9,204,6.2,13.1,0.29,3.16,0.26,0.046,55,0
0.43,11.4,B,0.9948,,31,6.9,2.1,1.09,3.51,0.06,0.061,12,0
0.53,10.3,A,0.992,,116,6.3,1.2,0.14,3.26,0.39,0.044,26,0
0.39,9,A,0.9955,,212,6.9,6.8,0.29,3.08,0.16,0.034,65,0
0.3,13,A,0.9887,,173,5,3.7,0.3,3.36,0.33,0.03,54,1
0.47,9.4,A,0.99578,,198,6.4,8.4,0.27,3.21,0.17,0.044,60,0
0.57,11.4,A,0.99099,,100,6.3,1.4,0.15,3.42,0.3,0.022,38,1
0.38,9.4,A,0.9942,,189.5,5.7,4.1,0.26,3.27,0.27,0.201,73.5,0
0.46,9.3,A,0.9988,5,146,8.4,8.9,0.28,3.4,0.4,0.048,33,0
0.48,9.6,A,0.9944,,132,7,4.8,0.17,3.36,0.31,0.034,34,1
0.42,12.2,A,0.9889,,111,6.2,1.1,0.3,2.97,0.21,0.032,31,0
0.57,12.9,A,0.99386,,74,6.6,12.75,0.24,3.1,0.38,0.034,8,0
0.7,12.8,A,0.9913,,119,7.6,1.9,0.21,3.01,0.44,0.036,10,0
0.39,10.9,A,0.9914,,92,7.2,1.9,0.24,3.1,0.28,0.032,30,0
0.63,11.5,B,0.99508,,16,6.9,2.3,0.74,3.45,0.03,0.054,7,0
0.45,8.6,A,0.9977,,160,7.3,10.2,0.31,3.06,0.69,0.041,58,0
0.42,9,A,0.9983,,174,7.3,15.4,0.24,3.03,0.34,0.05,38,0
0.63,9.95,B,0.996,,12,6.7,1.8,0.76,3.55,0.02,0.078,6,0
0.57,10.2,A,0.99751,,173,7.3,14.8,0.36,3.14,0.34,0.057,46,0
0.58,10.4,A,0.99544,,149,6.8,11.9,0.28,3.02,0.29,0.052,51,0
0.54,11.4,B,0.99425,,11,6.2,1.6,0.46,3.61,0.17,0.073,7,0
0.4,10.6,A,0.9928,,120,8,1.5,0.14,3.26,0.49,0.035,42,1
0.56,9.7,A,0.9956,,77,7.1,6,0.47,3.21,0.24,0.044,11,0
0.48,9.3,A,0.9958,,189,6.8,7.4,0.23,3.22,0.42,0.044,56,0
0.78,9.9,B,0.99714,,60,7.2,1.8,0.39,3.46,0.32,0.065,34,0
0.38,9.6,A,0.9978,1,185,6.9,9.6,0.16,3.39,0.3,0.057,50,0
0.68,10.4,A,0.9923,,81,8.2,1.1,0.18,3,0.49,0.033,28,1
0.37,9.5,A,0.9988,,198,8.7,13.8,0.34,3.36,0.46,0.055,68,0
0.42,12.4,A,0.9914,,156,5.8,2.6,0.28,3.53,0.27,0.054,30,0
0.28,12.1,A,0.99,,99,7.8,1.2,0.21,3.05,0.49,0.036,20,1
0.51,9.2,A,0.9936,,149,7.2,2.4,0.27,3.1,0.27,0.048,30,0
0.46,9.4,B,0.9976,,48,8,2.3,0.43,3.34,0.36,0.075,10,0
0.45,9.1,A,0.9983,,177,7.6,10.4,0.56,3.32,0.12,0.096,22,0
0.38,9.2,A,0.9932,,93,5.3,2.7,0.76,3.34,0.03,0.043,27,0
0.43,9,A,0.9992,8,158,6.4,12,0.22,3.6,0.32,0.066,57,0
0.46,8.8,A,0.99347,,124,6,1.2,0.26,3.08,0.15,0.053,35,0
0.48,9.4,B,0.996,,36,7.2,2.2,0.49,3.33,0.24,0.07,5,0
0.54,10.5,A,0.99202,,76,7,4.7,0.2,2.88,0.33,0.03,25,0
0.4,9.1,A,0.9955,,201,6.1,6.9,0.28,3.19,0.25,0.056,44,0
0.6,11.8,A,0.99084,,102,6.6,1.7,0.23,3.29,0.32,0.024,26,0
0.56,12.4,B,0.99344,,18,7.1,1.8,0.22,3.39,0.49,0.039,8,0
0.44,11.3,A,0.99165,,139,5.9,5.1,0.18,3.16,0.28,0.039,50,0
0.58,8.7,A,1.0017,,238,7.4,16.6,0.32,2.96,0.55,0.056,53,0
0.64,10.4,B,0.99634,,51,7.1,1.8,0.43,3.49,0.17,0.082,27,0
0.51,9.2,A,0.9965,,180,6.9,8.3,0.32,3.25,0.26,0.053,32,0
0.32,11.4,A,0.9908,,55,8.4,1.05,0.29,2.91,0.29,0.032,4,0
0.54,11.1,A,0.992,,156,7.4,1.1,0.27,3.15,0.49,0.037,33,0
0.38,11.3,A,0.99159,,137,5.9,4.6,0.18,3.21,0.29,0.032,68,0
0.37,12.4,A,0.98918,,111,6.6,1.2,0.27,3.16,0.25,0.033,36,0
0.78,11.8,B,0.9947,,58,7.7,2.7,0.18,3.37,0.34,0.066,15,0
0.39,12.5,A,0.99138,,92,8.2,5.2,0.34,2.95,0.29,0.076,19,0
0.7,9.6,B,0.9972,,84,7.5,2.6,0.38,3.32,0.48,0.073,22,0
0.52,11.1,A,0.99163,,68,6.6,5.6,0.25,2.96,0.32,0.039,15,0
0.63,12.6,A,0.99164,,122,6.8,8,0.31,3.13,0.3,0.028,33,1
0.69,10.1,B,0.9984,,11,7.8,6,0.64,3.37,0.1,0.115,5,1
0.53,11,B,0.99852,,20,11.5,2.6,0.42,3.09,0.48,0.077,8,0
0.54,10.2,A,0.9926,,78,6.6,1.1,0.2,3.39,0.32,0.039,25,1
0.65,11,B,0.9972,,16,10.7,2.6,0.35,3.15,0.53,0.07,5,1
0.7,10,A,0.9964,,199,5.9,4.6,0.21,3.72,0.28,0.053,40,0
0.44,9.5,A,0.99341,,135,5.9,1.7,0.19,3.32,0.21,0.045,57,0
0.36,12.5,A,0.98914,,95,7.2,1.2,0.24,2.96,0.3,0.037,11,0
0.57,10,A,0.993,1,141,7.1,2.2,0.21,3.2,0.32,0.037,28,1
0.44,11.8,A,0.98938,,100,6.1,2.2,0.34,3.06,0.29,0.036,25,0
0.35,9.2,A,0.9964,,182,7.2,8.3,0.47,3,0.65,0.083,27,0
0.43,12.5,A,0.99035,,101,8,1.2,0.24,3.03,0.33,0.044,28,0
0.48,10.1,A,0.9924,,128,5.9,1.6,0.37,3.24,0.1,0.057,39,0
0.3,9.2,A,0.9936,,150,7,1,0.16,3.08,0.73,0.138,58,0
0.72,9.2,A,0.99771,,210,6.2,7.7,0.44,3.56,0.18,0.096,28,0
0.5,9.1,A,1.0002,,157,7,18.75,0.27,2.96,0.41,0.042,34,0
0.55,9.7,B,0.9954,,33,8.7,1.4,0.84,3.27,0,0.065,24,0
0.42,9,A,0.9983,,174,7.3,15.4,0.24,3.03,0.34,0.05,38,0
0.38,11.2,A,0.99136,,92,6.5,3.5,0.37,3.18,0.33,0.036,23,0
0.52,10.5,A,0.9928,,122,6,1.9,0.41,3.42,0.21,0.05,29,0
0.62,10.8,A,0.99198,,99,7.3,1.2,0.28,3.01,0.37,0.039,26,0
0.48,11,A,0.99111,,89,5.7,1.2,0.16,3.26,0.32,0.036,7,0
0.53,9.5,A,0.9971,,212,6.3,11.75,0.27,3.25,0.46,0.037,61,0
0.61,10.2,A,0.9932,,136,7,2,0.2,3.28,0.37,0.03,26,0
0.49,9.3,A,0.9981,,141,6.6,15.4,0.26,3.11,0.56,0.053,32,0
